1.991000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
4.200000000000000000e+01,1.000000000000000000e+00,2.363786786431863916e-05,1.000000000000000000e+00
2.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.737000000000000000e+03,9.776000000000000000e+03,2.310837962415789870e-01,3.000000000000000000e+00
1.673000000000000000e+03,9.776000000000000000e+03,2.310837962415789870e-01,3.000000000000000000e+00
1.990000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000000e+01,6.572400000000000000e+04,9.991031117461958155e-01,0.000000000000000000e+00
4.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,4.324200000000000000e+04,6.573430825593238325e-01,0.000000000000000000e+00
7.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,5.310000000000000000e+03,6.074124914207275072e-01,0.000000000000000000e+00
2.700000000000000000e+01,4.000000000000000000e+00,4.575611988103409035e-04,1.000000000000000000e+00
2.000000000000000000e+00,4.160000000000000000e+03,4.758636467627544997e-01,0.000000000000000000e+00
1.380000000000000000e+02,6.465000000000000000e+03,7.395332875772134829e-01,0.000000000000000000e+00
