1182.001955,957.000537,6.391963899,9.299822306,6.351579637,3.773773893,9.190848987,0.571016591,63.40759814,21.32246252,327.0013964,3.063416047,0.133751667,3.786855771,3.048464094,0.162219697,3.416437995,3.53101036,3.616586019,3.383329092,3.353909071,3.602606004
1179.000783,159.0002559,6.426819583,9.507643899,6.655333551,3.722060169,9.335106843,0.56652632,27.00294099,21.23553388,456.0016158,3.358424876,0.003290495,3.31014862,3.319600531,0.573930597,3.664216402,3.678526757,3.532578337,3.624369416,3.550832903,3.6640175
1176.000075,507.0017449,6.669545222,9.137881284,6.677286871,3.146844171,9.026992663,0.059638997,63.56839093,21.53763197,207.0373898,3.201451069,0.541029177,3.560704827,3.315237187,0.486368517,3.248113675,3.053267644,3.153900582,0.238281007,0.134639656,3.193001415
1173.001189,408.0022124,6.169975259,9.862239441,3.105166368,6.085678861,18.12286749,6.000745372,12.02229981,12.00928508,261.0099727,0.252467911,0.669820901,0.041103643,3.04124376,0.443983337,0.073870976,0.086373284,3.586442413,3.495229862,3.55469265,0.08131033
1167.001841,9.000204627,6.132795688,9.215442937,6.195881286,3.715768591,9.309356071,0.00039759,15.0188661,9.085177235,63.0009852,3.047240228,0.223625693,3.610946222,3.078596048,0.020283896,0.121308609,0.023917963,0.347871352,3.498196854,3.538779911,3.17605049
1164.000624,951.0023756,6.594425966,9.54121798,0.016270491,6.044802643,18.30380805,6.014283854,63.24372778,9.06873602,21.07007725,0.142824451,0.161505285,0.166358254,3.317201243,0.157708515,3.468920653,3.460852525,0.285540195,3.676270227,3.417108934,3.318130616
1161.001403,651.0022263,6.02577066,9.086146227,6.161998734,3.635895437,9.319718626,0.143483087,63.53217941,21.60502348,207.0875564,3.545646487,0.21214122,3.491570867,3.365862886,0.287415985,3.807840765,3.454973967,3.362244769,3.153960136,0.01297098,3.739717357
1158.000182,93.00009938,6.120423267,9.245645467,3.08973795,6.013470667,18.07534079,6.108601544,63.09330799,21.34903955,39.00189402,0.217517802,0.227762053,0.024594392,3.75955051,0.355023548,3.035917743,3.452703524,3.434893154,3.675470085,3.365301784,0.117778865
1155.001589,963.0001765,6.162469949,9.187541806,6.660051799,3.297639831,9.123676036,0.452049855,42.00055654,21.5974884,69.00007593,3.124442367,0.48559474,3.77314358,3.759473496,0.481119671,0.037003504,0.19922984,3.38514318,0.115989893,0.002348654,0.099435216
1152.001672,777.0003163,6.241271551,9.876069763,6.590164626,3.064582469,9.232729079,0.570873424,3.034571031,3.041421233,126.0029485,3.001820837,0.500703545,3.425356099,3.709698466,0.147577647,3.117340533,3.615679942,0.036391408,3.059882962,3.367245519,3.42356531
1149.002368,24.00008009,6.172199003,9.719308615,6.134223011,3.088403472,9.173727384,0.129166583,0.008693924,21.03437505,0.002021815,3.609631527,0.392700721,3.403026807,3.386435442,0.493933729,0.004434167,0.146606682,3.542365791,0.131473099,0.175743695,0.109876398
1146.001897,552.0017668,6.242212346,9.402360628,6.370463068,3.60637971,9.369819981,3.085724012,63.56759635,21.14655492,207.0334395,3.323191393,3.139005502,3.309744685,3.677413747,3.219136601,3.785990614,3.622588151,3.111756785,0.06131011,0.357730904,3.198656641
1143.001832,504.0019871,6.564612497,9.818141484,6.750843985,3.639678336,9.337586675,0.1931647,33.02176048,21.64637227,459.0295793,3.081948827,3.222057708,3.476827749,3.448488139,0.650813266,3.307294212,3.430072317,3.452016274,3.245875457,3.530164893,3.732454122
1140.000955,540.0002852,6.938176879,9.492668719,3.084707938,6.054264748,18.30638098,6.104233351,63.03020168,21.39710684,48.00156159,0.144204002,0.024188655,0.104109504,3.590479979,0.394150693,3.527715592,3.550292397,3.163407321,3.660950093,3.278942415,3.520503485
1137.000397,174.0004472,6.88169586,9.371470373,6.006304798,3.557200183,9.039272622,0.537566713,9.039621435,3.032831693,207.0607528,3.584251227,0.462401594,3.640222631,3.031957307,3.107334392,3.191850254,3.511180469,3.564479873,3.070410217,3.242144593,3.627383484
1134.001322,804.000869,6.391803944,9.473793848,6.391306421,3.549709205,9.166392021,0.288455189,63.4846358,24.0287219,384.0250135,3.128527129,0.025924062,3.440013162,3.661767196,3.039613651,3.450527751,3.327812175,3.002011483,0.050024671,0.349659221,3.697453092
1131.00119,216.0022102,6.62220502,9.549235557,6.200370314,3.754350546,9.297563466,0.573930434,63.49715582,21.54038094,303.0044571,3.138012595,0.583804382,3.660437233,3.176864211,0.47565039,3.168827196,3.547047255,3.242913297,0.009696216,0.169104757,3.210995681
1128.002232,135.0023876,6.434722003,9.217191304,3.036088925,6.15298907,18.32162508,6.058917076,63.39412042,21.48826252,207.1092999,0.21942902,0.294414983,0.094060757,3.107707998,0.48728159,3.078800862,3.716684683,3.000025149,3.227844501,3.539075444,0.057979884
1125.002422,390.0014963,6.824501906,9.205950661,0.027214278,6.080920021,18.05294055,6.039894788,63.20067526,9.083634644,21.03670004,0.068946577,0.058219949,0.094031511,3.337735801,0.165853349,3.374131747,3.066040235,0.298560135,3.01938415,3.349649654,3.464803229
1122.001017,660.0021054,6.844586995,9.774999497,3.017565476,6.103502619,18.12794278,6.179362756,63.56599709,21.52408339,117.0019063,0.247247807,0.609497628,0.121911053,3.05393992,0.523216871,3.70106303,3.633645331,3.359417967,3.29849595,3.012159633,3.542687662
1119.000282,1131.001426,6.210671994,9.481706693,0.019561335,6.121274081,18.17564957,6.038618343,3.014798296,21.41121056,459.0058702,0.317127765,0.402266405,0.095233187,3.158569251,0.447661019,3.812118014,3.067743054,3.351959516,3.085519755,3.298185028,0.009451084
1116.001301,774.0015006,6.237538231,9.190168118,3.029620438,6.08528415,18.34023519,6.087664934,63.49965008,21.26572099,207.0351639,0.042084936,3.020360431,0.167593193,3.349308919,3.107097497,3.07453875,3.224594503,3.4736405,3.210136541,3.2638937,3.60287638
1113.001745,177.001609,6.638401936,9.882883074,3.081861518,6.099865655,18.26028171,6.072493601,63.3400378,3.010176417,384.1218924,0.308579592,0.19058832,0.141899366,3.075258029,0.166488874,3.278834371,3.412074278,3.257745732,3.208484703,3.445717368,3.640594619
